customer_id,first_name,last_name,email,status,signup_date,amount,updated_at,region,source_system
C93213,Leo,Lewis,leo.lewis@company.com,NEW,2021-12-30,4125.01,2022-03-21 00:00:00,WEST,ERP
C09215,Chloe,Clark,invalid-email,INACTIVE,2024-05-28,2777.05,2020-10-09 00:00:00,WEST,WEB
C93215,James,Clark,james.clark@northwind.ai,INACTIVE,2025-04-09,1611.32,2025-09-16 00:00:00,NORTH,ERP
C93216,Jacob,Hall,jacob.hall@company.com,INACTIVE,2022-02-27,978.61,2022-08-07 00:00:00,EAST,CRM
C93217,Noah,Brown,noah.brown@retailgroup.net,PENDING,2022-08-28,3947.77,2023-01-29 00:00:00,WEST,CRM
C93218,Benjamin,Smith,benjamin.smith@northwind.ai,INACTIVE,2024-12-04,2410.87,2025-04-12 00:00:00,WEST,CRM
,,Guest,,SUSPENDED,2025-01-11,607.97,2023-08-06 00:00:00,NORTH,WEB
C93220,Mason,Jackson,mason.jackson@example.org,ACTIVE,2023-02-05,3839.3,2023-06-16 00:00:00,EAST,ERP
C93221,Benjamin,Harris,benjamin.harris@company.com,ACTIVE,2025-08-24,1461.23,2025-11-05 00:00:00,SOUTH,POS
C93222,Leo,Miller,leo.miller@company.com,PENDING,2024-04-30,1230.96,2024-06-07 00:00:00,WEST,ERP
C93223,Daniel,Walker,,INACTIVE,2024-08-01,591.75,2026-09-10 00:00:00,WEST,WEB
C93224,Emma,Jackson,emma.jackson@northwind.ai,INACTIVE,2024-10-26,469.7,2024-12-01 00:00:00,WEST,WEB
C09226,Daniel,Walker,invalid-email,PENDING,2024-07-28,1152.27,2020-07-13 00:00:00,SOUTH,WEB
,,Guest,,SUSPENDED,2020-03-08,-170.15,2026-11-04 00:00:00,WEST,POS
C93227,Grace,Allen,grace.allen@example.org,NEW,2025-08-09,2184.05,2025-10-10 00:00:00,NORTH,WEB
C93228,Olivia,Jones,olivia.jones@example.org,ACTIVE,2021-12-31,3422.77,2022-02-17 00:00:00,EAST,CRM
C93229,John,Garcia,john.garcia@retailgroup.net,ACTIVE,2024-11-04,3469.62,2025-02-21 00:00:00,NORTH,POS
C93230,Leo,Jones,leo.jones@delta.io,INACTIVE,2024-02-03,2180.12,2024-05-01 00:00:00,WEST,ERP
C93231,Jacob,Martin,jacob.martin@delta.io,PENDING,2021-10-10,3414.73,2022-01-22 00:00:00,EAST,ERP
C93232,Michael,Allen,michael.allen@delta.io,PENDING,2021-03-30,3098.31,2021-09-18 00:00:00,WEST,CRM
,,Guest,,SUSPENDED,2023-10-21,-462.61,2025-05-19 00:00:00,NORTH,CRM
C93234,Chloe,Hall,chloe.hall@northwind.ai,PENDING,2024-05-11,977.09,2024-06-26 00:00:00,SOUTH,WEB
C93235,Jack,Martinez,jack.martinez@delta.io,ACTIVE,2025-11-27,733.37,2025-11-28 00:00:00,SOUTH,POS
C09237,Chloe,Jackson,invalid-email,PENDING,2020-10-19,811.55,2022-10-07 00:00:00,NORTH,ERP
C93237,Jack,Lewis,jack.lewis@northwind.ai,INACTIVE,2023-03-18,4187.77,2023-06-18 00:00:00,NORTH,CRM
C93238,Jacob,Garcia,jacob.garcia@retailgroup.net,ACTIVE,2023-02-26,2463.97,2023-06-14 00:00:00,WEST,ERP
C93239,Benjamin,Martinez,benjamin.martinez@northwind.ai,INACTIVE,2021-11-20,3205.44,2022-05-04 00:00:00,NORTH,WEB
,,Guest,,BLOCKED,2021-03-03,297.18,2025-08-13 00:00:00,SOUTH,ERP
C93241,Ella,Harris,ella.harris@retailgroup.net,NEW,2021-11-13,822.05,2022-04-18 00:00:00,NORTH,ERP
C93242,Isabella,Jones,isabella.jones@northwind.ai,NEW,2023-05-04,3443.13,2023-06-07 00:00:00,NORTH,CRM
C93243,Benjamin,Clark,benjamin.clark@delta.io,PENDING,2024-04-27,2651.89,2024-09-20 00:00:00,WEST,WEB
C93244,Sophia,Brown,sophia.brown@retailgroup.net,INACTIVE,2025-12-09,554.7,2026-03-06 00:00:00,SOUTH,POS
C93245,Amelia,Martinez,amelia.martinez@company.com,PENDING,2024-07-30,4191.41,2024-11-21 00:00:00,EAST,ERP
C93246,Benjamin,Smith,benjamin.smith@example.org,ACTIVE,2022-07-30,1549.67,2022-08-01 00:00:00,NORTH,POS
,,Guest,,,2023-11-20,85.34,2022-10-29 00:00:00,SOUTH,CRM
C93248,Mia,Garcia,mia.garcia@delta.io,ACTIVE,2023-01-04,1892.09,2023-06-25 00:00:00,NORTH,CRM
C93249,Noah,Miller,,ACTIVE,2021-05-22,1123.76,2025-08-09 00:00:00,WEST,CRM
C93250,Ava,White,ava.white@company.com,PENDING,2021-10-19,3647.8,2022-02-03 00:00:00,EAST,POS
C93251,Harper,Garcia,harper.garcia@example.org,PENDING,2025-09-06,2662.41,2026-01-04 00:00:00,SOUTH,POS
C05253,Charlotte,Williams,priya.thomas@example.org,UNKNOWN,2022-11-24,8164.62,2025-06-24 00:00:00,WEST,WEB
C93253,Sophia,Wilson,sophia.wilson@northwind.ai,PENDING,2023-08-21,3923.17,2024-01-30 00:00:00,NORTH,POS
,,Guest,,,2024-02-19,6.3,2024-04-09 00:00:00,SOUTH,CRM
C93255,Mia,Garcia,mia.garcia@company.com,INACTIVE,2022-12-22,2605.52,2023-05-03 00:00:00,NORTH,ERP
C93256,Ethan,Garcia,ethan.garcia@retailgroup.net,INACTIVE,2024-04-27,2610.08,2024-08-31 00:00:00,WEST,POS
C93257,Benjamin,Jones,benjamin.jones@company.com,NEW,2023-10-28,2852.59,2024-01-23 00:00:00,SOUTH,ERP
C09259,Lucas,Lewis,invalid-email,PENDING,2025-03-31,3279.51,2024-12-19 00:00:00,EAST,WEB
C93259,Lucas,Jones,lucas.jones@example.org,PENDING,2025-03-10,502.34,2025-07-31 00:00:00,SOUTH,WEB
C93260,Jack,Johnson,jack.johnson@company.com,INACTIVE,2025-09-17,885.32,2026-01-13 00:00:00,SOUTH,CRM
,,Guest,,UNKNOWN,2022-09-15,-1469.33,2021-10-16 00:00:00,EAST,ERP
C93262,Liam,Martin,,INACTIVE,2023-04-04,1694.02,2024-05-12 00:00:00,NORTH,ERP
C93263,Chloe,Lee,chloe.lee@northwind.ai,PENDING,2022-10-08,554.36,2022-10-31 00:00:00,NORTH,WEB
C93264,Jack,Anderson,jack.anderson@company.com,NEW,2025-10-03,808.54,2026-03-14 00:00:00,WEST,POS
C93265,Isabella,Harris,isabella.harris@retailgroup.net,INACTIVE,2021-05-03,2825.69,2021-08-10 00:00:00,SOUTH,POS
C93266,Harper,Lee,harper.lee@company.com,INACTIVE,2021-10-31,12.87,2021-12-21 00:00:00,SOUTH,ERP
C93267,Lucas,Thompson,lucas.thompson@northwind.ai,INACTIVE,2021-04-07,826.74,2021-05-26 00:00:00,SOUTH,ERP
,,Guest,,,2020-08-29,318.52,2026-05-25 00:00:00,NORTH,ERP
C09270,Alex,Miller,invalid-email,INACTIVE,2023-08-26,210.77,2025-05-22 00:00:00,NORTH,POS
C93270,Ethan,Allen,ethan.allen@example.org,ACTIVE,2024-04-21,3107.95,2024-08-13 00:00:00,SOUTH,WEB
C05272,Michael,Garcia,alex.taylor@northwind.ai,,2020-10-02,6398.55,2020-09-03 00:00:00,SOUTH,ERP
C93272,Priya,Allen,priya.allen@northwind.ai,PENDING,2024-04-30,809.29,2024-07-23 00:00:00,EAST,WEB
C93273,Michael,Garcia,michael.garcia@company.com,ACTIVE,2024-07-03,628.23,2024-10-29 00:00:00,NORTH,POS
C93274,Chloe,Clark,chloe.clark@delta.io,INACTIVE,2023-12-31,1666.21,2024-02-12 00:00:00,EAST,POS
,,Guest,,BLOCKED,2024-09-25,-1358.16,2021-08-11 00:00:00,WEST,WEB
C93276,Benjamin,Jackson,benjamin.jackson@company.com,ACTIVE,2022-08-22,4129.7,2023-01-06 00:00:00,EAST,CRM
C93277,Chloe,Garcia,chloe.garcia@delta.io,INACTIVE,2022-06-27,2635.92,2022-12-01 00:00:00,NORTH,ERP
C93278,Lucas,Smith,lucas.smith@retailgroup.net,PENDING,2023-01-20,1914.84,2023-06-24 00:00:00,EAST,CRM
C93279,Sophia,Smith,sophia.smith@delta.io,INACTIVE,2024-09-11,2055.87,2024-11-29 00:00:00,SOUTH,POS
C09281,Lucas,Anderson,invalid-email,INACTIVE,2024-01-07,3437.41,2023-03-03 00:00:00,NORTH,ERP
C93281,Henry,Garcia,henry.garcia@northwind.ai,ACTIVE,2023-04-11,442.85,2023-07-31 00:00:00,NORTH,CRM
,,Guest,,,2021-04-13,-902.26,2025-07-25 00:00:00,SOUTH,ERP
C93283,Ethan,Hall,ethan.hall@company.com,ACTIVE,2022-02-14,2876.61,2022-05-03 00:00:00,WEST,ERP
C93284,Henry,Martin,henry.martin@example.org,PENDING,2022-01-02,783.75,2022-06-15 00:00:00,SOUTH,WEB
C93285,Emma,Johnson,emma.johnson@retailgroup.net,INACTIVE,2022-12-16,3214.42,2023-03-24 00:00:00,NORTH,WEB
C93286,Alex,Walker,alex.walker@delta.io,NEW,2022-07-24,2396.45,2022-10-03 00:00:00,WEST,ERP
C93287,Harper,White,harper.white@northwind.ai,INACTIVE,2022-10-08,890.01,2023-03-07 00:00:00,NORTH,POS
C93288,Daniel,Martin,,PENDING,2024-08-23,98.1,2021-08-15 00:00:00,EAST,POS
,,Guest,,UNKNOWN,2020-10-08,386.53,2021-04-06 00:00:00,SOUTH,POS
C05291,Leo,Lee,ava.thompson@delta.io,BLOCKED,2022-09-10,6451.27,2022-05-27 00:00:00,EAST,POS
C09292,Daniel,Garcia,invalid-email,ACTIVE,2025-07-24,3055.06,2023-03-29 00:00:00,NORTH,POS
C93292,Priya,Jackson,priya.jackson@retailgroup.net,PENDING,2023-06-16,1073.87,2023-10-09 00:00:00,NORTH,CRM
C93293,Daniel,White,daniel.white@delta.io,ACTIVE,2023-01-28,3245.51,2023-07-08 00:00:00,WEST,CRM
C93294,Grace,Hall,grace.hall@example.org,INACTIVE,2023-01-11,878.33,2023-01-12 00:00:00,EAST,ERP
C93295,Charlotte,Thomas,charlotte.thomas@company.com,NEW,2022-09-14,2231.51,2022-11-22 00:00:00,EAST,CRM
,,Guest,,UNKNOWN,2023-02-07,-277.21,2022-12-21 00:00:00,WEST,WEB
C93297,Michael,Martin,michael.martin@example.org,PENDING,2023-02-21,3506.81,2023-05-28 00:00:00,WEST,ERP
C93298,Benjamin,Anderson,benjamin.anderson@northwind.ai,NEW,2022-06-14,1230.75,2022-09-25 00:00:00,SOUTH,ERP
C93299,Henry,Hall,henry.hall@delta.io,INACTIVE,2023-11-10,1664.46,2024-02-02 00:00:00,WEST,CRM
C93300,Mason,Moore,mason.moore@delta.io,ACTIVE,2025-01-10,1179.05,2025-01-15 00:00:00,EAST,ERP
C93301,Harper,Walker,,NEW,2025-03-14,-20.38,2021-10-26 00:00:00,NORTH,WEB
C09303,Leo,Jones,invalid-email,INACTIVE,2021-03-30,2140.91,2021-05-05 00:00:00,NORTH,WEB
,,Guest,,SUSPENDED,2020-11-02,-272.79,2020-10-09 00:00:00,WEST,WEB
C93304,Jack,Smith,jack.smith@company.com,PENDING,2022-10-17,616.15,2023-02-09 00:00:00,NORTH,CRM
C93305,Mason,Rodriguez,mason.rodriguez@retailgroup.net,INACTIVE,2023-09-12,1646.92,2024-01-17 00:00:00,WEST,WEB
C93306,Lucas,Garcia,lucas.garcia@delta.io,ACTIVE,2021-11-05,3031.29,2022-02-15 00:00:00,EAST,CRM
C93307,Ethan,Walker,ethan.walker@company.com,PENDING,2025-05-06,2148.0,2025-06-27 00:00:00,SOUTH,CRM
C93308,Charlotte,Jones,charlotte.jones@northwind.ai,ACTIVE,2024-11-03,2523.03,2025-02-18 00:00:00,EAST,POS
C05310,Ella,Martinez,sophia.garcia@example.org,BLOCKED,2022-10-14,2865.95,2025-01-07 00:00:00,SOUTH,WEB
,,Guest,,BLOCKED,2022-08-16,372.42,2023-10-26 00:00:00,WEST,ERP
C93311,Mia,Rodriguez,mia.rodriguez@retailgroup.net,NEW,2023-12-01,1455.27,2024-01-14 00:00:00,SOUTH,POS
C93312,Isabella,Hall,isabella.hall@company.com,INACTIVE,2025-08-15,2947.28,2025-09-11 00:00:00,EAST,ERP
C09314,Noah,Jones,invalid-email,PENDING,2023-05-28,1936.34,2022-09-09 00:00:00,SOUTH,ERP
C93314,Daniel,Garcia,,INACTIVE,2021-02-09,1874.24,2021-03-29 00:00:00,NORTH,WEB
C93315,Amelia,Williams,amelia.williams@example.org,NEW,2021-11-25,2080.51,2022-05-16 00:00:00,SOUTH,ERP
C93316,Priya,Brown,priya.brown@example.org,ACTIVE,2021-10-12,105.23,2022-03-03 00:00:00,SOUTH,WEB
,,Guest,,BLOCKED,2023-06-02,-1197.65,2021-09-28 00:00:00,WEST,WEB
C93318,Sophia,Lee,sophia.lee@company.com,PENDING,2025-10-02,2868.49,2026-01-12 00:00:00,SOUTH,POS
C93319,Emma,Allen,emma.allen@company.com,ACTIVE,2022-07-07,1255.64,2022-08-16 00:00:00,SOUTH,POS
C93320,Priya,Garcia,priya.garcia@company.com,PENDING,2024-04-17,3247.27,2024-06-22 00:00:00,EAST,POS
C93321,Jack,Taylor,jack.taylor@delta.io,ACTIVE,2022-02-05,1430.85,2022-03-27 00:00:00,SOUTH,ERP
C93322,Jacob,Jones,jacob.jones@delta.io,ACTIVE,2023-03-10,2957.24,2023-04-01 00:00:00,EAST,ERP
C93323,Chloe,Martinez,chloe.martinez@retailgroup.net,INACTIVE,2021-05-22,1086.16,2021-06-04 00:00:00,EAST,CRM
,,Guest,,,2023-05-09,-711.26,2021-07-03 00:00:00,EAST,ERP
C93325,Priya,Wilson,priya.wilson@company.com,PENDING,2023-10-11,911.39,2024-01-01 00:00:00,NORTH,CRM
C93326,Mia,Jones,mia.jones@retailgroup.net,ACTIVE,2025-01-07,3400.62,2025-05-01 00:00:00,WEST,ERP
C93327,John,Thomas,,NEW,2021-06-03,-35.32,2025-09-29 00:00:00,WEST,POS
C05329,Grace,Davis,ethan.thompson@northwind.ai,SUSPENDED,2023-01-31,4596.78,2022-01-14 00:00:00,WEST,ERP
C93329,Emma,Clark,emma.clark@example.org,NEW,2023-10-29,1516.87,2023-11-19 00:00:00,SOUTH,ERP
C93330,Mia,Lewis,mia.lewis@example.org,NEW,2025-08-10,2660.75,2025-08-23 00:00:00,EAST,WEB
,,Guest,,UNKNOWN,2023-01-01,-1243.44,2020-12-28 00:00:00,NORTH,WEB
C93332,Priya,Williams,priya.williams@company.com,PENDING,2025-07-12,1564.26,2025-08-17 00:00:00,NORTH,WEB
C93333,Harper,Davis,harper.davis@example.org,ACTIVE,2021-04-18,137.99,2021-09-23 00:00:00,WEST,POS
C93334,Chloe,Allen,chloe.allen@delta.io,INACTIVE,2023-10-18,1750.35,2024-01-18 00:00:00,EAST,CRM
C09336,Henry,Thomas,invalid-email,PENDING,2025-05-15,3035.42,2021-05-17 00:00:00,WEST,POS
C93336,Ethan,Thompson,ethan.thompson@company.com,NEW,2022-02-14,1999.38,2022-04-24 00:00:00,SOUTH,POS
C93337,Priya,Harris,priya.harris@retailgroup.net,ACTIVE,2025-12-15,103.05,2026-05-10 00:00:00,EAST,ERP
,,Guest,,BLOCKED,2023-09-02,-714.75,2022-04-10 00:00:00,NORTH,CRM
C93339,Amelia,Thomas,amelia.thomas@delta.io,PENDING,2023-03-14,775.97,2023-07-11 00:00:00,NORTH,CRM
C93340,Lucas,Harris,,INACTIVE,2022-09-22,54.02,2025-04-25 00:00:00,WEST,POS
C93341,Henry,Smith,henry.smith@company.com,PENDING,2023-06-30,1146.6,2023-10-31 00:00:00,WEST,ERP
C93342,Ella,Rodriguez,ella.rodriguez@delta.io,PENDING,2023-01-14,2059.54,2023-05-02 00:00:00,NORTH,ERP
C93343,Mason,Harris,mason.harris@northwind.ai,INACTIVE,2023-05-29,841.17,2023-11-17 00:00:00,EAST,ERP
C93344,Michael,Wilson,michael.wilson@company.com,NEW,2022-02-23,2181.62,2022-05-10 00:00:00,SOUTH,ERP
,,Guest,,UNKNOWN,2021-08-28,-1342.6,2026-01-06 00:00:00,SOUTH,CRM
C09347,Lucas,Brown,invalid-email,INACTIVE,2020-08-17,3254.58,2024-08-28 00:00:00,SOUTH,ERP
C05348,Mia,Davis,charlotte.moore@company.com,BLOCKED,2022-01-02,1459.37,2021-04-22 00:00:00,WEST,POS
C93348,Ethan,Thomas,ethan.thomas@retailgroup.net,ACTIVE,2025-06-17,507.91,2025-08-21 00:00:00,SOUTH,POS
C93349,Sophia,Martinez,sophia.martinez@company.com,NEW,2023-07-26,3534.25,2023-12-02 00:00:00,NORTH,ERP
C93350,Lucas,Martin,lucas.martin@company.com,PENDING,2022-04-27,1974.13,2022-10-10 00:00:00,WEST,WEB
C93351,Lucas,Jones,lucas.jones@company.com,ACTIVE,2021-01-05,1610.5,2021-05-06 00:00:00,SOUTH,POS
,,Guest,,UNKNOWN,2022-08-19,-13.06,2023-07-18 00:00:00,NORTH,POS
C93353,Isabella,Brown,,ACTIVE,2020-04-03,1067.63,2025-04-23 00:00:00,SOUTH,POS
C93354,Ethan,Williams,ethan.williams@retailgroup.net,PENDING,2025-08-19,3928.06,2025-09-07 00:00:00,SOUTH,POS
C93355,Priya,Anderson,priya.anderson@northwind.ai,ACTIVE,2025-08-05,1066.95,2025-12-26 00:00:00,SOUTH,CRM
C93356,Michael,Walker,michael.walker@northwind.ai,NEW,2022-05-27,2627.05,2022-07-06 00:00:00,WEST,ERP
C09358,Sophia,Martinez,invalid-email,INACTIVE,2025-05-22,1307.96,2020-04-16 00:00:00,NORTH,ERP
C93358,Emma,Davis,emma.davis@delta.io,ACTIVE,2021-08-03,1156.35,2021-12-24 00:00:00,NORTH,CRM
,,Guest,,SUSPENDED,2025-11-11,-1099.72,2025-09-05 00:00:00,WEST,POS
C93360,Michael,Lewis,michael.lewis@company.com,ACTIVE,2024-06-27,3367.34,2024-10-29 00:00:00,NORTH,WEB
C93361,Amelia,Walker,amelia.walker@example.org,ACTIVE,2022-02-19,4195.69,2022-07-23 00:00:00,NORTH,POS
C93362,Noah,Robinson,noah.robinson@example.org,PENDING,2024-12-24,1994.59,2025-06-13 00:00:00,SOUTH,CRM
C93363,Chloe,Thomas,chloe.thomas@example.org,NEW,2022-08-31,3221.87,2022-09-27 00:00:00,WEST,CRM
C93364,Amelia,Walker,amelia.walker@example.org,INACTIVE,2021-12-22,1831.28,2022-02-22 00:00:00,EAST,CRM
C93365,Mia,Wilson,mia.wilson@company.com,NEW,2024-06-05,3961.27,2024-09-02 00:00:00,WEST,POS
,,Guest,,UNKNOWN,2023-01-16,-102.33,2021-10-21 00:00:00,WEST,ERP
C93367,Mary,Anderson,mary.anderson@company.com,ACTIVE,2023-01-24,423.86,2023-04-11 00:00:00,NORTH,CRM
C09369,Sophia,Hall,invalid-email,INACTIVE,2022-12-21,585.15,2024-01-27 00:00:00,EAST,WEB
C93369,Lucas,Hall,lucas.hall@example.org,NEW,2025-07-29,4101.91,2025-08-25 00:00:00,SOUTH,WEB
C93370,James,Brown,james.brown@northwind.ai,ACTIVE,2025-08-25,2116.41,2025-12-12 00:00:00,SOUTH,ERP
C93371,Chloe,Martinez,chloe.martinez@northwind.ai,PENDING,2022-08-12,3108.36,2022-11-21 00:00:00,EAST,POS
C93372,Olivia,White,olivia.white@example.org,ACTIVE,2025-08-11,1591.61,2025-09-27 00:00:00,SOUTH,ERP
,,Guest,,BLOCKED,2020-07-28,-245.84,2023-08-20 00:00:00,SOUTH,WEB
C93374,Mia,White,mia.white@example.org,PENDING,2021-10-16,2717.04,2021-11-23 00:00:00,SOUTH,ERP
C93375,Liam,Allen,liam.allen@example.org,NEW,2025-04-20,1890.07,2025-07-05 00:00:00,NORTH,WEB
C93376,John,Martinez,john.martinez@northwind.ai,INACTIVE,2021-02-06,312.14,2021-05-14 00:00:00,EAST,CRM
C93377,Chloe,Davis,chloe.davis@retailgroup.net,PENDING,2021-10-31,-63.11,2021-12-16 00:00:00,SOUTH,WEB
C93378,Ava,Martinez,ava.martinez@retailgroup.net,INACTIVE,2023-10-03,499.77,2024-03-19 00:00:00,EAST,ERP
C09380,James,Walker,invalid-email,PENDING,2020-04-23,2469.83,2020-12-13 00:00:00,WEST,POS
,,Guest,,,2023-06-04,-1058.29,2022-12-18 00:00:00,EAST,CRM
C93381,Emma,Jones,emma.jones@northwind.ai,PENDING,2025-10-24,4129.89,2025-11-17 00:00:00,EAST,ERP
C93382,Emma,Rodriguez,emma.rodriguez@company.com,INACTIVE,2024-01-22,3405.27,2024-02-23 00:00:00,NORTH,POS
C93383,Alex,Hall,alex.hall@example.org,NEW,2021-01-08,3767.66,2021-06-21 00:00:00,WEST,POS
C93384,Chloe,Martinez,chloe.martinez@example.org,INACTIVE,2025-01-16,1164.33,2025-06-09 00:00:00,NORTH,POS
C05386,Mary,Thomas,daniel.taylor@example.org,UNKNOWN,2024-11-09,568.11,2022-06-24 00:00:00,SOUTH,ERP
C93386,Priya,Thomas,priya.thomas@example.org,INACTIVE,2025-12-28,3877.39,2026-06-01 00:00:00,WEST,POS
,,Guest,,BLOCKED,2021-07-23,-594.14,2026-06-14 00:00:00,NORTH,WEB
C93388,Mary,Martinez,mary.martinez@delta.io,ACTIVE,2025-12-31,3303.15,2026-02-11 00:00:00,WEST,WEB
C93389,Liam,Williams,liam.williams@retailgroup.net,INACTIVE,2022-11-26,3557.57,2022-12-30 00:00:00,SOUTH,POS
C09391,Isabella,Jones,invalid-email,INACTIVE,2024-09-30,2958.35,2025-10-05 00:00:00,SOUTH,ERP
C93391,Benjamin,Jackson,benjamin.jackson@northwind.ai,ACTIVE,2024-06-27,2357.03,2024-07-11 00:00:00,EAST,CRM
C93392,Priya,Jones,,NEW,2020-01-17,761.36,2021-12-25 00:00:00,NORTH,CRM
C93393,Noah,Martinez,noah.martinez@example.org,INACTIVE,2025-09-12,2210.88,2026-01-09 00:00:00,NORTH,WEB
,,Guest,,UNKNOWN,2020-01-07,-826.92,2024-12-20 00:00:00,SOUTH,ERP
C93395,Olivia,Lewis,olivia.lewis@example.org,ACTIVE,2024-09-28,4053.27,2024-10-03 00:00:00,SOUTH,WEB
C93396,Charlotte,Wilson,charlotte.wilson@retailgroup.net,PENDING,2021-07-27,315.15,2022-01-14 00:00:00,WEST,WEB
C93397,James,Rodriguez,james.rodriguez@retailgroup.net,NEW,2025-01-13,1645.72,2025-06-26 00:00:00,WEST,POS
C93398,Ethan,Lee,ethan.lee@company.com,NEW,2021-05-14,3972.01,2021-06-20 00:00:00,WEST,WEB
C93399,Alex,Brown,alex.brown@retailgroup.net,PENDING,2024-05-12,243.91,2024-07-11 00:00:00,WEST,CRM
C93400,Benjamin,Robinson,benjamin.robinson@example.org,INACTIVE,2021-07-09,978.81,2021-12-23 00:00:00,SOUTH,POS
,,Guest,,SUSPENDED,2024-11-10,-1111.68,2026-02-23 00:00:00,SOUTH,ERP
C93402,Amelia,Williams,amelia.williams@northwind.ai,NEW,2023-07-03,1341.75,2023-07-21 00:00:00,EAST,CRM
C93403,Mason,Garcia,mason.garcia@company.com,NEW,2023-03-31,2439.31,2023-06-16 00:00:00,EAST,WEB
C05405,Henry,Lewis,emma.martinez@example.org,SUSPENDED,2022-09-14,8073.19,2024-05-21 00:00:00,SOUTH,WEB
C93405,Jack,Brown,,INACTIVE,2022-04-03,1962.57,2025-03-21 00:00:00,WEST,ERP
C93406,Sophia,Miller,sophia.miller@retailgroup.net,INACTIVE,2025-02-28,130.75,2025-03-01 00:00:00,SOUTH,CRM
C93407,Chloe,Jackson,chloe.jackson@northwind.ai,ACTIVE,2024-02-12,4159.92,2024-08-08 00:00:00,NORTH,POS
,,Guest,,UNKNOWN,2021-12-31,-1468.99,2024-12-06 00:00:00,NORTH,POS
C93409,John,Allen,john.allen@delta.io,PENDING,2023-08-25,4122.23,2023-12-10 00:00:00,NORTH,CRM
C93410,Harper,Thomas,harper.thomas@retailgroup.net,INACTIVE,2023-05-13,3003.61,2023-06-03 00:00:00,NORTH,WEB
C93411,Noah,Lee,noah.lee@example.org,INACTIVE,2024-11-20,3118.59,2025-01-16 00:00:00,WEST,ERP
C09413,Jack,Moore,invalid-email,ACTIVE,2023-03-28,-297.65,2025-04-24 00:00:00,NORTH,CRM
C93413,James,Robinson,james.robinson@retailgroup.net,ACTIVE,2024-03-19,2694.92,2024-03-24 00:00:00,WEST,ERP
C93414,Leo,Williams,leo.williams@delta.io,PENDING,2025-03-12,482.37,2025-07-08 00:00:00,WEST,CRM
,,Guest,,BLOCKED,2021-01-04,490.47,2022-01-08 00:00:00,EAST,ERP
C93416,Emma,Wilson,emma.wilson@northwind.ai,PENDING,2023-03-14,2297.01,2023-06-04 00:00:00,NORTH,ERP
C93417,Daniel,Miller,daniel.miller@example.org,INACTIVE,2022-06-19,3058.66,2022-07-24 00:00:00,NORTH,POS
C93418,Priya,Moore,,PENDING,2023-04-29,1843.52,2024-01-05 00:00:00,NORTH,POS
C93419,James,Robinson,james.robinson@delta.io,ACTIVE,2023-08-26,849.6,2023-12-04 00:00:00,EAST,ERP
C93420,Ella,Smith,ella.smith@example.org,PENDING,2022-07-27,4113.7,2022-08-02 00:00:00,EAST,ERP
C93421,Noah,Taylor,noah.taylor@example.org,NEW,2023-04-15,3955.18,2023-08-16 00:00:00,WEST,WEB
,,Guest,,UNKNOWN,2025-07-08,-1474.12,2021-09-19 00:00:00,EAST,ERP
C09424,James,Wilson,invalid-email,ACTIVE,2021-12-24,2545.46,2025-07-09 00:00:00,NORTH,POS
C93424,Liam,Williams,liam.williams@company.com,NEW,2025-06-04,1339.24,2025-08-22 00:00:00,SOUTH,ERP
C93425,Chloe,Miller,chloe.miller@delta.io,ACTIVE,2025-01-05,2753.9,2025-01-13 00:00:00,WEST,POS
C93426,Mary,Davis,mary.davis@northwind.ai,ACTIVE,2025-09-20,1746.84,2025-09-22 00:00:00,EAST,WEB
C93427,Emma,Jackson,emma.jackson@northwind.ai,ACTIVE,2021-01-11,3286.17,2021-04-24 00:00:00,SOUTH,CRM
C93428,Lucas,Robinson,lucas.robinson@retailgroup.net,ACTIVE,2024-02-14,3146.97,2024-05-21 00:00:00,NORTH,WEB
,,Guest,,,2023-04-15,139.88,2025-04-24 00:00:00,NORTH,POS
C93430,Mason,Harris,mason.harris@delta.io,NEW,2024-01-27,1906.51,2024-03-12 00:00:00,EAST,WEB
C93431,Jack,White,,ACTIVE,2020-12-06,1388.76,2025-12-23 00:00:00,SOUTH,POS
C93432,Michael,Davis,michael.davis@retailgroup.net,ACTIVE,2022-10-03,1454.72,2022-10-13 00:00:00,EAST,ERP
C93433,Benjamin,Garcia,benjamin.garcia@retailgroup.net,ACTIVE,2023-11-15,1358.87,2024-01-18 00:00:00,NORTH,CRM
C09435,Isabella,White,invalid-email,ACTIVE,2021-07-17,3096.97,2023-03-06 00:00:00,SOUTH,POS
C93435,Harper,Martin,harper.martin@retailgroup.net,ACTIVE,2025-05-14,2079.24,2025-09-08 00:00:00,NORTH,CRM
,,Guest,,SUSPENDED,2020-02-02,-1162.45,2026-08-28 00:00:00,EAST,ERP
C93437,Olivia,Williams,olivia.williams@company.com,NEW,2024-02-14,1041.29,2024-04-11 00:00:00,WEST,POS
C93438,Mary,Hall,mary.hall@company.com,PENDING,2024-02-02,656.66,2024-02-22 00:00:00,EAST,ERP
C93439,Leo,Jackson,leo.jackson@northwind.ai,NEW,2023-12-11,2478.6,2024-02-14 00:00:00,WEST,CRM
C93440,Grace,Garcia,grace.garcia@example.org,PENDING,2024-11-08,3185.71,2024-11-27 00:00:00,EAST,CRM
C93441,Sophia,Johnson,sophia.johnson@delta.io,ACTIVE,2023-04-29,2693.4,2023-09-17 00:00:00,NORTH,CRM
